ID,AMNH160033,AMNH154523,AMNH154517,AMNH154518,AMNH194008,AMNH194013,AMNH155116,AMNH155118,AMNH155119,AMNH157087,AMNH155120,AMNH154515,AMNH108877,AMNH154531,AMNH108871,M60755,M09349,M09309,M07161,M06966,JM20259,JM20237,JM20236,JM18941,JM15131,JM15024,JM07188,U05775,DCM10005,CM15496,CM15495,CM15494,CM07886,CM07288,CM07028,CM07009,CM07001,CM06317,M15158,CM01223,CM01210,CM01035,CM01033,CM01023,CM01022,M22902,M09097,M08615,AMNH183379,AMNH109407,AMNH194015,AMNH65690,AMNH35688,AMNH154521,AMNH196840,AMNH196848,M12410,M08096,M03789,NQG0006,M07943,CM07924,CM07007,CM06316,CM01219,M05044,M09081,M08673,U02261,U00489,U00458,U00306,U00457,M03571,M03502,M03462,M03354,M03291,M03023,J09486,J07038,J06411,J04820,J04578,J04577,J03853,J03611,M06371,M07863,J03544,NQG0004,NQG0003,NQG0002,NQG0001,M63488,M63485,M63372,M63361,M62857,M62855,M49643,M16042,M16041,M15817,M13970,M11214,M10934
Z SUR posterior suparoccipital-exoccipital-petrosal edge 21,-4.343399811,-3.547951889,-4.437483978,-15.28519897,-17.16697998,-4.373292923,-2.477250671,1.645410538,-12.66787491,-7.156195831,-13.44993286,-20.13329926,-17.09952393,-17.99980469,-27.72102051,-10.06214752,19.7767395,16.5417038,18.00276184,13.93617554,-10.61677856,-4.335303116,-42.59860535,-14.09873505,-43.85721436,-2.610943604,-5.753994751,-26.74879456,-25.32908173,-16.46602783,-21.4534668,-19.83840027,-8.650225067,-21.21743927,-22.06409607,-11.94138641,-18.13407898,-12.37877655,-34.99297485,-18.15489502,-15.98086548,-17.64447632,-13.75869141,-14.99182129,-12.59404373,-21.12164001,-31.84486084,-19.46106873,-14.28456116,-4.340700531,-12.35810013,-10.29303284,-13.10457306,25.06252289,-19.70838623,1.455062962,18.69932251,-35.97929382,-34.69978638,23.51661224,-21.17544556,-19.39359436,-14.16354523,-16.75284424,-17.20989227,-40.8939209,-27.9818634,-23.27086639,-23.67854004,-25.02738342,-25.97680969,-19.38103943,-23.7793869,-21.0839798,-20.92366028,-25.71069031,-23.07140503,-11.81864319,-29.05552063,15.08565063,11.03181763,-7.269091797,-10.45385513,14.38128357,8.334883118,-1.905871964,-21.63612671,-35.15057983,9.473966217,-38.21005249,31.68442688,26.34447021,23.00928345,27.71448059,-21.84446411,-21.30877533,-18.30236053,-17.58191833,-22.87541351,-11.93201981,-18.73620605,-17.96369934,14.8865387,-28.2832428,17.91672211,22.55339355,18.57705994
X SUR posterior suparoccipital-exoccipital-petrosal edge 20,22.7938385,28.85376587,29.47200928,25.35239716,26.59109497,32.49487305,27.86781006,25.77312012,25.39404907,19.83336334,25.01152649,31.33853149,21.17380829,33.44828491,2.046757889,7.503857422,-6.105683136,5.702692413,0.170419669,3.357646942,18.10631256,27.19401855,-3.54563179,26.57798157,-5.956109619,19.66741028,30.88795471,12.58151779,33.67376099,-31.74254456,30.21486206,25.59014893,-32.94138184,28.58061829,33.76394653,-29.02096558,35.68318481,-30.42226563,-9.084600067,30.742099,-25.41681366,28.15542603,28.70605164,-31.8200531,-30.13180237,-23.98518219,-1.956394386,-29.2943512,29.25238342,17.97290497,27.13570251,24.00858459,27.959552,-4.616435242,28.08010864,26.4885498,12.5280426,-6.996207428,-0.016000278,15.27558899,27.542453,24.95009308,-31.33973083,-30.28173523,28.83208923,-0.889505482,-4.24034462,-35.22336426,13.81296539,6.815145874,13.65128937,14.21257477,11.53700104,17.25961304,13.94818878,24.63029785,21.67816467,-19.32002869,-23.10019531,-6.736855316,-11.32710648,13.59663849,19.33346558,-11.0758316,-10.98212509,12.90333862,19.71641235,-8.093317413,9.231594086,-13.59174957,17.63696136,25.08196106,16.70337372,26.58930664,10.00320053,10.5924324,9.249650574,9.636038971,8.129628754,7.863996887,8.588615417,13.42865295,11.07635498,9.703909302,13.52362518,17.81256866,-5.706131363
Y SUR posterior suparoccipital-exoccipital-petrosal edge 20,-3.700996017,-6.766088867,-6.3469944,-6.687982178,-5.513331985,-4.971434402,-3.491691971,-7.384500885,-8.270667267,-11.39617844,-7.763018799,-2.652632523,-6.011359787,-6.162313461,0.149292409,-13.59257813,-8.870838928,-6.415091705,-8.035733032,-8.569908905,-32.14030151,-13.65161133,-1.176157951,-18.01957703,-1.147826099,-30.42149658,-28.22538452,-6.076427078,-12.16835403,-17.13934021,-17.92090302,-13.78811035,-13.00936279,-13.25775909,-16.1928299,-18.10657349,-14.27864075,-17.30929871,-6.790983582,-14.51152344,-14.295401,-13.43997955,-16.85212708,-18.20070496,-18.3184845,-7.945291901,1.509831429,-22.3427597,-8.704214478,-11.45349426,-8.239407349,-11.06080246,-9.252336884,-39.18870239,-6.157159805,-5.816225815,-5.200092697,1.367115021,6.89940567,65.53687134,-18.09476471,-14.71466064,-18.91927032,-15.00613251,-16.57063141,7.633991241,-2.433817482,-7.329847717,-7.283569336,-5.910151291,-3.052442169,-8.287500763,-5.62780571,-24.21287842,-28.94692078,-17.27982635,-24.9006134,-12.84405823,-19.32667236,-28.98887634,-30.4995636,-30.90381775,-30.39906006,-25.44594879,-26.5362915,-32.71264038,-9.739080811,5.735736847,-4.776725388,-10.7067131,72.09638062,64.89129639,64.86752319,64.80918579,-3.267795944,-3.59576683,-9.570362854,-4.884498215,-9.264143372,-11.94204102,-9.871504974,-9.257009125,-6.237991714,-22.88988037,-8.618287659,-12.21203995,-3.602085114
Z SUR posterior suparoccipital-exoccipital-petrosal edge 20,-9.252332306,-9.619020844,-10.02229614,-11.09434357,-12.51826782,-9.474279785,-7.680391693,-2.610713387,-9.047358704,-2.238897514,-9.564704895,-15.46689606,-13.14858704,-12.86659393,-25.17509918,-7.868161011,19.22851563,18.21132813,19.65839539,14.94946594,-7.16253891,-7.99108429,-38.61929016,-8.661699677,-38.74990234,0.168090093,-3.363715363,-21.75491638,-19.84220886,-15.1727951,-15.99323883,-15.59990387,-7.252082062,-17.14335175,-16.68861237,-10.62103882,-13.59055328,-11.71980438,-37.3567749,-14.06125336,-15.0265274,-13.34723206,-9.444223785,-13.2970047,-10.93187256,-19.25436096,-29.61013184,-18.86920776,-6.896658325,0.220094538,-5.811240005,-4.825207138,-7.046834564,20.63058319,-14.54601593,-3.317479324,21.51279297,-31.45645752,-31.70935669,18.6707489,-16.18583069,-15.56993866,-11.84832001,-15.40178833,-12.80247192,-35.92655334,-25.00059662,-19.61167297,-19.00025024,-19.93376465,-21.87785492,-22.80299072,-19.65586243,-15.60746765,-15.74671173,-20.1752533,-18.75579376,-17.48399811,-26.03279114,15.48328552,10.87072601,-3.23638916,-7.960379791,14.91145477,9.541661835,2.332946205,-20.73958282,-32.35231323,11.68654327,-35.55452881,26.23950806,21.71089172,17.57896576,22.36390533,-18.99455414,-19.3293396,-14.82619781,-15.18389587,-19.24145508,-9.270136261,-16.09624634,-14.40003052,17.85257568,-25.09219513,21.83386078,25.81057434,17.83991547
X SUR posterior suparoccipital-exoccipital-petrosal edge 2,24.52095642,29.74509583,29.9894104,22.41673279,23.46285248,33.2628479,28.93491821,26.58252563,22.52759247,16.47504272,22.11526947,27.79723206,18.36427765,30.83990479,-2.838151169,7.185514832,-5.469589996,5.312390137,0.229501343,2.799292564,18.72085266,27.04656677,-8.290565491,26.08522644,-10.38977814,21.12389679,31.16985779,12.20747681,32.17062378,-31.41879578,30.3281311,24.77145081,-31.68756409,27.2637146,32.90478516,-28.00079651,34.4875824,-30.02185364,-4.465584564,29.69044495,-24.84575348,27.36864929,27.7821228,-31.16499939,-29.39635925,-26.80356445,-6.479182434,-31.85331116,24.52910614,13.97641144,22.89021454,19.5930069,23.67447662,-9.926544952,24.79216461,27.06153259,11.56365585,-11.8192627,-5.022737503,19.4500412,27.27419739,23.73768311,-29.87024231,-29.48811035,27.90058899,-5.514411545,-9.059828186,-37.55187378,13.60956879,6.555767822,12.81391144,13.00684204,10.8071907,17.45951843,13.68280182,24.21522827,21.26060944,-16.45180664,-23.1082962,-4.306729889,-9.36036377,14.90166931,19.97353821,-8.445944214,-8.253166199,14.04972382,15.29897003,-12.75308609,9.673902893,-17.82053986,22.87463989,28.91365356,21.21390991,31.18305054,8.815486145,10.09833069,8.590303802,9.252869415,8.33582077,7.302478027,8.760652161,12.08886948,10.80338135,9.712023163,12.4040947,16.84997101,-5.673478699
Y SUR posterior suparoccipital-exoccipital-petrosal edge 2,-9.045056152,-12.28718796,-11.34157486,-2.786164093,-1.681227875,-10.26035538,-9.522438812,-13.22359009,-4.045850754,-7.732498169,-3.611233902,1.501430416,-2.457634354,-1.713626862,2.088889122,-10.2935379,-4.887112045,-2.07021122,-4.1266716,-4.23621254,-27.07371826,-17.47811737,-3.118040085,-12.95814514,-3.413454437,-25.99179077,-23.37424927,-2.224791336,-7.272680664,-16.93675842,-13.21529846,-9.889237976,-13.26687622,-8.483109283,-11.87335892,-18.33202209,-9.706481934,-17.10920563,-7.305141449,-10.32188797,-14.41401825,-9.039816284,-12.5200592,-18.49449005,-19.08168488,-8.20271759,3.2654953,-21.89296112,-2.853199387,-7.696457672,-3.039067078,-5.905119324,-4.574370956,-37.41290588,-1.679850006,-11.45904617,-1.498125839,3.386983109,7.567814636,65.72578125,-12.83808441,-10.33408279,-18.66519165,-15.43768311,-11.73779373,9.5240242,-1.142019939,-7.338708496,-3.456381989,-1.504593372,0.794740629,-13.17731171,-1.223144722,-19.42644501,-24.02013397,-12.77453537,-21.25040436,-7.753026581,-21.42505798,-25.25167847,-25.84378357,-25.79945679,-25.60589294,-21.57906952,-22.63459167,-27.69397583,-9.01763382,6.823805237,-0.725646544,-12.53578415,70.76072998,63.2076416,64.16890259,64.13153687,0.335057831,-0.167875588,-5.610434341,-1.994918823,-5.216996002,-8.502630615,-6.048907471,-5.180211639,-2.328248215,-18.34279633,-4.08620491,-8.050619507,-0.400964355
Z SUR posterior suparoccipital-exoccipital-petrosal edge 2,-9.71580658,-10.58078995,-10.84542236,-12.51658859,-14.07805634,-9.72612915,-8.863382721,-3.752052689,-10.64277649,-3.711664963,-11.31780777,-16.67233429,-14.65968018,-15.16836243,-23.89137573,-3.809469604,23.38118439,21.97681427,23.28468018,17.7352417,-4.415451431,-5.401983643,-36.13187256,-6.70582428,-36.35165405,2.053530693,-1.126118565,-17.70033417,-22.10439453,-9.859885406,-18.46360168,-17.84495392,-2.202288055,-19.49194794,-19.56609344,-5.676781845,-16.07713928,-6.243662643,-40.39767761,-16.52171021,-9.667679596,-16.30532532,-12.31736603,-8.159268951,-5.640685272,-14.61665649,-27.64506531,-13.2947113,-9.021802521,-0.747114801,-7.510338593,-5.958679199,-8.090509033,20.27676544,-16.05216522,-3.939168167,25.50545807,-28.9745697,-29.74222107,16.24524841,-18.98370972,-17.18573303,-6.587785339,-10.35920715,-15.54165802,-33.70777893,-23.06793213,-15.20658569,-15.69094238,-16.28629761,-17.88733521,-25.01327362,-15.8004715,-12.91683807,-12.80431671,-17.95487366,-14.29399414,-17.24360046,-21.25480042,18.36507568,14.10355377,-0.585095787,-5.477395248,17.4546463,12.87893219,4.459266281,-23.62036896,-30.15749817,15.35624084,-32.94434509,25.39093933,18.85368042,14.94143066,19.60643463,-14.94022827,-15.40116119,-10.79706802,-10.21186218,-15.4541626,-4.998231506,-12.09369583,-10.61553726,21.58468018,-22.14985962,24.96033478,28.47363281,21.94855194
X SUR posterior suparoccipital-exoccipital-petrosal edge 19,19.74062347,26.13729858,27.3556366,26.47898254,28.33758545,29.61647034,24.68194275,23.40832977,26.5035553,22.24244537,26.92986145,33.19813843,23.3598938,35.22377319,6.369353104,7.909145355,-4.073530197,7.926207733,1.439746094,4.835191727,15.60869598,25.50811462,1.274452496,24.89174347,-2.224632835,16.78350372,29.24088745,12.39361801,33.43125305,-30.93631897,29.69755554,25.54785614,-31.95001221,27.91211853,33.08444214,-28.41724854,34.86168518,-29.66008606,-12.51175308,30.23688965,-24.51855927,27.36483765,28.23355103,-31.53625793,-29.68034668,-19.66263733,2.03456955,-26.16358643,32.09243469,20.1617218,30.20463867,25.94599915,30.30206299,0.060409713,29.33247375,23.82870636,13.25730438,-2.013439369,4.576686096,10.95656357,26.32522888,24.6835556,-31.72099609,-29.38786011,28.48065186,3.857534409,0.132831168,-32.51193542,13.55776367,7.749184418,13.94438171,13.76894531,11.96833878,15.90470276,12.46152344,24.19247131,20.66040649,-20.3298584,-21.8794281,-8.988897705,-12.8324707,10.76326065,17.09161072,-13.48691711,-13.31767578,10.64280243,22.29244537,-3.253797531,9.027588654,-9.831719208,13.06342468,20.55110779,12.17952499,21.95203552,11.43193207,11.95777969,10.35078812,10.31437683,8.899974823,8.670755005,8.463180542,14.18440857,11.64265366,10.12286911,14.85203552,18.05509949,-3.748445892
Y SUR posterior suparoccipital-exoccipital-petrosal edge 19,0.365629435,-2.075175476,-2.039704323,-10.22489548,-8.61506958,-0.605271626,0.875846481,-3.39663887,-11.62626038,-15.07840424,-10.59501495,-6.213169098,-9.260415649,-9.820046997,-1.529937649,-17.70032654,-12.61031952,-10.31852341,-11.85790329,-12.35098038,-35.78688354,-10.58396759,0.704005957,-22.23760986,1.925913429,-33.161203,-31.55046997,-10.87475052,-16.12030182,-15.69268799,-21.76794891,-17.39797516,-12.07785187,-16.87045593,-20.23239746,-16.41898956,-17.98527069,-15.3581192,-8.362233734,-18.24931335,-13.0155365,-16.8145813,-20.47696533,-16.43034973,-17.13013763,-6.143396759,0.094744331,-20.54105835,-13.38321381,-14.78109131,-12.50461121,-15.21697388,-13.24365234,-40.32781372,-10.10985641,-2.313694572,-9.101074219,-0.323669314,5.5968853,64.27131348,-22.35824738,-18.02593994,-18.32288666,-13.74600372,-20.39693298,5.223458099,-3.927495956,-6.752638245,-11.64494171,-9.917709351,-7.108049774,-4.201581955,-9.858291626,-27.98930969,-32.9201355,-21.45705719,-28.37281189,-17.3145752,-16.89255676,-31.27585449,-32.69034729,-34.44449158,-33.65238037,-26.97173462,-27.45345459,-36.36566772,-9.46391983,4.865776443,-9.534809875,-8.989143372,71.51780396,64.80531006,62.92040405,62.90785522,-7.522986603,-7.750158691,-13.70725861,-8.973249054,-13.80254822,-15.6774231,-13.83793793,-13.18121796,-10.75352173,-27.01286316,-13.0658432,-16.35100861,-7.317008972
Z SUR posterior suparoccipital-exoccipital-petrosal edge 19,-9.90398941,-9.755450439,-9.632873535,-8.115782928,-9.420349884,-9.765953064,-8.52529068,-3.196688843,-5.945961761,0.857446957,-6.182638168,-11.97152634,-10.18420563,-8.697908783,-24.60590973,-9.654285431,16.55340881,17.13158112,17.99581757,13.9914093,-9.7521492,-11.13089371,-38.5224884,-10.19677811,-39.78885498,-2.022151184,-5.921599579,-24.21663361,-16.96772308,-19.34743652,-12.56064529,-12.9960968,-11.76828461,-13.93993378,-12.82288971,-15.26179199,-9.807073212,-15.75966949,-33.77919617,-11.1502243,-18.76370392,-10.05082703,-6.068344879,-18.38668365,-15.74498138,-21.5280304,-29.33172913,-22.70235138,-2.507687569,3.416368484,-2.779662704,-1.470213223,-3.588713455,18.78149567,-11.09225922,-4.32626915,20.08161621,-31.51165466,-30.93550415,19.44484253,-13.12041779,-12.51951599,-16.82884674,-19.84671783,-10.02872849,-36.09207764,-24.68189392,-23.94372864,-21.33760529,-21.80745392,-24.32901611,-20.46925659,-21.76853943,-17.40738831,-17.31167908,-21.34204102,-21.39701538,-18.83884125,-29.28804016,12.74207687,6.531250763,-5.254407883,-10.2637352,11.54270859,5.984369659,-0.000872172,-16.71252747,-31.99776611,9.838404083,-36.15821533,25.27135315,23.46891479,18.98987427,23.59272919,-20.42349091,-20.47424164,-16.36214905,-16.98703766,-21.87754517,-11.49290771,-17.73015442,-15.46652985,16.69700928,-26.34455261,21.17648468,25.15184021,15.11321411
X SUR posterior suparoccipital-exoccipital-petrosal edge 18,25.30242462,30.73448181,31.13556213,23.5583374,24.75617523,34.33243713,29.62531128,27.21035461,23.5019165,17.80407104,23.01964569,29.10475769,19.15579529,31.3906311,-0.601430511,3.714231491,-9.721644592,1.705423737,-3.72777977,-0.428575706,21.70695038,27.4472168,-3.064006424,28.01185913,-5.966137314,23.02751465,34.88634644,7.910418701,32.47093201,-30.92713623,28.97574463,25.0944397,-32.69243774,27.08512878,33.61861267,-27.66389465,35.55690918,-29.55947571,-6.870774078,30.95171814,-25.25120392,28.15744934,28.93214111,-31.55161438,-29.81893616,-25.52772827,-4.323862839,-29.11760559,27.74965515,17.1027298,26.11963806,22.62375031,26.60355835,-4.159951782,26.6337677,27.03699951,9.084041595,-9.989929199,-1.92688694,17.84685516,25.60397949,23.94779816,-31.95811462,-29.39421692,28.70767517,-3.560590363,-6.50283432,-37.24104919,10.19750137,3.450048828,9.527516174,17.58903503,7.755860138,18.15297089,14.40908661,24.18916473,22.48238373,-19.13430023,-22.79988403,-3.323976898,-7.097385406,17.4035965,22.88145142,-7.685664368,-7.249144745,16.67994537,19.16811066,-10.66392822,4.841260147,-13.22260437,18.49991608,27.90419617,19.49164886,29.41411438,6.102737427,7.315142059,5.593438721,6.094451141,3.193428993,4.328838348,4.89203186,10.11719513,7.485352325,5.431994247,10.56313858,14.6768219,-9.350295258
Y SUR posterior suparoccipital-exoccipital-petrosal edge 18,-3.72881012,-7.397624207,-7.678813934,-8.397530365,-7.096870422,-5.786289597,-4.974186325,-9.053220367,-9.672284698,-13.44341736,-9.045876312,-4.57169838,-7.799771118,-8.561426544,-2.836777115,-11.58696442,-9.310985565,-5.97859726,-6.833850861,-7.996460724,-30.53447266,-11.76128159,-5.178442764,-16.15497131,-4.902710724,-29.65172424,-27.07632751,-4.401299667,-14.07897339,-21.19499207,-19.00677795,-15.34786835,-17.4420639,-15.10632935,-17.75485992,-22.38615875,-15.45234375,-20.96380463,-2.744511604,-15.69610748,-18.06771698,-14.78306885,-18.8039978,-23.160112,-23.3398468,-11.84280701,-1.316323948,-26.54913635,-11.05674362,-13.05305634,-10.59683609,-12.68340607,-11.55222626,-34.89948425,-7.886157227,-6.809365082,-3.894683456,-1.593535709,3.868518066,65.15953369,-20.45635681,-16.1771225,-23.79814453,-19.11504059,-18.81777496,4.802524948,-5.3896698,-11.85778732,-4.948133469,-4.496343994,-1.874621201,-9.974814606,-4.130276871,-21.96808624,-26.3157074,-15.52376099,-21.68063354,-13.4884552,-23.07320099,-30.58748779,-32.04005432,-30.30098572,-29.60854492,-27.39810791,-28.11404419,-31.96017456,-13.59433594,2.643588829,-3.627299881,-14.24463806,69.97322388,63.41816406,64.19737549,63.74959717,-2.174415207,-2.02824192,-8.255587769,-3.124448776,-7.533454132,-10.01331711,-7.896072388,-7.933146667,-4.532735062,-22.38566589,-7.14568634,-11.30402527,-4.755543518
Z SUR posterior suparoccipital-exoccipital-petrosal edge 18,-5.737384796,-5.132999039,-5.814081573,-14.63524323,-16.05846252,-5.665748978,-3.716994095,0.729797745,-12.33737564,-6.416917419,-12.96331024,-19.20219421,-16.24316406,-16.8416214,-26.59727783,-8.44307251,21.04972229,18.06757355,19.78682709,14.92380829,-9.431374359,-4.104211044,-40.7957489,-12.50967026,-41.38768005,-1.788454628,-4.950780869,-23.62011871,-24.42757111,-14.86290741,-20.75921783,-19.36964874,-7.03503418,-21.09510956,-21.54970093,-10.10853119,-17.81696167,-10.94511108,-36.03359375,-17.82061615,-14.46742859,-17.33869171,-13.65447693,-13.10028992,-10.60652084,-19.05542145,-30.86404419,-17.66540527,-12.7767067,-3.673382568,-11.03084717,-9.517102814,-11.7783844,23.24977264,-18.57030792,0.405488157,20.25972137,-33.59380798,-34.06988831,21.87558594,-20.56773682,-18.97367096,-12.0999649,-15.10271606,-16.87735291,-38.60189209,-26.76950378,-20.45788574,-21.02482147,-22.51353302,-23.9026474,-20.32913513,-21.45098267,-19.38683929,-19.06949463,-23.98784943,-21.00156555,-12.9074585,-27.24662781,15.49312592,11.41589661,-6.1514431,-9.452697754,15.13786621,9.350304413,-0.772597504,-21.99502716,-33.84656677,11.64520721,-36.81235352,30.13023987,24.39877625,20.70304108,25.57893982,-20.1373291,-20.03819122,-16.36467438,-16.17958374,-20.05886993,-9.949204254,-16.96955261,-16.47695923,16.74010315,-26.06148376,19.67702789,23.72954254,19.50406036
X SUR posterior suparoccipital-exoccipital-petrosal edge 17,22.81082458,27.74681702,27.19060364,16.24030762,16.82080841,30.52227173,26.73156433,23.96723328,16.5380127,8.61308136,15.75831604,20.99861298,11.46935272,23.77398682,-8.686566162,4.828071594,-4.611972427,3.615320587,0.315530825,1.528599072,17.68322601,23.53620148,-12.35153198,22.8533493,-13.13683167,21.06476898,30.17239685,8.764319611,26.71238708,-27.5102478,25.7229126,20.23364563,-27.06133118,22.16717224,28.76411133,-24.61062164,29.45065613,-25.99573669,3.386979294,25.28803864,-20.79959869,23.13190002,23.53599243,-26.06486206,-25.17462311,-27.16732788,-11.9376358,-30.79625549,15.41040955,6.844471741,13.46015472,11.87606506,15.6408783,-15.64049072,17.69664917,25.39451141,9.212556458,-17.89562683,-10.68467255,25.45430908,22.04138947,19.70462341,-23.97945862,-25.82696228,23.27665863,-11.48318405,-13.97746582,-37.51361389,10.39911652,2.293421364,9.282959747,9.723581696,7.171096802,14.51702728,10.12119217,19.63390198,16.94108276,-9.850662231,-20.13598633,0.07827062,-5.148073959,15.35129395,20.35221863,-4.084897232,-4.059901047,13.556427,7.55471344,-18.03677063,7.996661377,-20.78356171,28.32809143,32.85830383,25.87873535,35.98621521,5.838849258,8.379593658,5.458725357,6.216870117,6.106466675,5.03481102,7.59193573,8.488009644,8.09625473,7.845773315,8.826702118,13.48000488,-4.693286896
Y SUR posterior suparoccipital-exoccipital-petrosal edge 17,-17.34659729,-20.4559082,-18.98199768,1.569416523,2.430722809,-18.14125366,-16.8700119,-20.26208801,0.13553555,-2.911806679,0.027259624,5.185490036,1.984500122,3.290686798,3.217837906,-8.678256989,-1.636208534,0.302969909,-1.850954247,-0.349550748,-19.42047882,-22.19298706,-8.452240753,-6.667746735,-9.068972015,-18.27666016,-15.48981476,0.86171217,-1.644430733,-16.71321106,-5.916213608,-3.671908188,-14.11316528,-2.749350166,-3.820418167,-18.27150726,-4.05997467,-16.4494339,-9.075315094,-4.500220871,-14.07455597,-3.067681122,-6.899987793,-18.33055878,-18.4065094,-10.03546753,3.842042923,-21.77657471,1.3544631,-3.907540512,1.743669319,-1.432509899,-0.012595224,-32.69041443,3.160410118,-18.18148804,0.783676338,3.988427734,6.476107788,62.95384521,-6.515802765,-4.187717438,-19.37064209,-15.30034637,-5.423173523,9.330454254,-1.110747719,-9.831802368,-0.192576349,2.356984138,3.856347656,-21.60061493,1.775413132,-13.07916565,-18.05146332,-6.3734478,-15.90299377,-3.721147537,-24.66291962,-18.60324249,-18.85953064,-17.51647339,-17.73983459,-16.16610107,-17.09308777,-18.89855194,-9.312704468,6.216973114,2.622241592,-16.08765717,67.19459229,59.23338013,60.65233765,60.60567627,2.675449371,2.729119492,-2.985162926,-0.654675436,-2.682652855,-7.280301666,-3.571403885,-2.249483109,0.547172022,-15.08487549,-0.210655737,-4.543350601,1.502126026
